Rubro;Dia;Mes;Anio;CodProducto;Nombre;Precio;Cantidad
PASTAS;10;10;2019;109;Producto 109;32;4
PASTAS;10;10;2019;109;Producto 109;32;0
PASTAS;10;10;2019;109;Producto 109;32;2
PASTAS;10;10;2019;109;Producto 109;32;0
PASTAS;10;10;2019;109;Producto 109;32;0
PASTAS;10;10;2019;112;Producto 112;52;2
PASTAS;10;10;2019;112;Producto 112;468;10
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;2
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;1
PASTAS;10;10;2019;112;Producto 112;52;0
PASTAS;10;10;2019;112;Producto 112;52;1
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;1
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;10
PASTAS;10;10;2019;112;Producto 112;52;3
PASTAS;10;10;2019;112;Producto 112;52;0
PASTAS;10;10;2019;112;Producto 112;52;0
PASTAS;10;10;2019;112;Producto 112;52;0
PASTAS;10;10;2019;112;Producto 112;468;15
PASTAS;10;10;2019;101;Producto 101;12;40
PASTAS;10;10;2019;101;Producto 101;18;3
PASTAS;10;10;2019;101;Producto 101;18;6
PASTAS;10;10;2019;106;Producto 106;32;0
PASTAS;10;10;2019;102;Producto 102;12;15
PASTAS;10;10;2019;102;Producto 102;19;5
PASTAS;10;10;2019;102;Producto 102;19;0
PASTAS;10;10;2019;111;Producto 111;52;10
PASTAS;10;10;2019;108;Producto 108;22;5
PASTAS;10;10;2019;111;Producto 111;52;3
PASTAS;10;10;2019;111;Producto 111;52;1
PASTAS;10;10;2019;111;Producto 111;52;3
PASTAS;10;10;2019;111;Producto 111;52;3
PASTAS;10;10;2019;108;Producto 108;22;4
PASTAS;10;10;2019;111;Producto 111;52;2
PASTAS;10;10;2019;111;Producto 111;468;5
PASTAS;10;10;2019;111;Producto 111;52;1
PASTAS;10;10;2019;108;Producto 108;22;2
PASTAS;10;10;2019;111;Producto 111;52;0
PASTAS;10;10;2019;111;Producto 111;52;1
PASTAS;10;10;2019;108;Producto 108;22;3
PASTAS;10;10;2019;111;Producto 111;52;3
PASTAS;10;10;2019;111;Producto 111;52;2
PASTAS;10;10;2019;111;Producto 111;468;10
PASTAS;10;10;2019;108;Producto 108;22;10
PASTAS;10;10;2019;111;Producto 111;52;3
PASTAS;10;10;2019;111;Producto 111;52;1
PASTAS;10;10;2019;93;Producto 93;162;50
PASTAS;10;10;2019;110;Producto 110;40;10
PASTAS;10;10;2019;110;Producto 110;52;10
PASTAS;10;10;2019;93;Producto 93;18;20
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;110;Producto 110;52;0
PASTAS;10;10;2019;110;Producto 110;468;10
PASTAS;10;10;2019;93;Producto 93;162;50
PASTAS;10;10;2019;93;Producto 93;162;50
PASTAS;10;10;2019;93;Producto 93;162;200
PASTAS;10;10;2019;110;Producto 110;52;3
PASTAS;10;10;2019;110;Producto 110;52;3
PASTAS;10;10;2019;93;Producto 93;18;20
PASTAS;10;10;2019;110;Producto 110;52;4
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;110;Producto 110;52;0
PASTAS;10;10;2019;93;Producto 93;18;25
PASTAS;10;10;2019;110;Producto 110;52;0
PASTAS;10;10;2019;110;Producto 110;52;2
PASTAS;10;10;2019;110;Producto 110;52;0
PASTAS;10;10;2019;93;Producto 93;18;5
PASTAS;10;10;2019;110;Producto 110;52;0
PASTAS;10;10;2019;93;Producto 93;18;12
PASTAS;10;10;2019;110;Producto 110;52;1
PASTAS;10;10;2019;93;Producto 93;18;6
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;110;Producto 110;52;2
PASTAS;10;10;2019;93;Producto 93;18;5
PASTAS;10;10;2019;110;Producto 110;52;1
PASTAS;10;10;2019;93;Producto 93;18;4
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;110;Producto 110;52;1
PASTAS;10;10;2019;93;Producto 93;18;10
PASTAS;10;10;2019;93;Producto 93;162;50
PASTAS;10;10;2019;110;Producto 110;468;10
PASTAS;10;10;2019;93;Producto 93;162;100
PASTAS;10;10;2019;93;Producto 93;18;5
PASTAS;10;10;2019;110;Producto 110;52;1
PASTAS;10;10;2019;110;Producto 110;52;1
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;110;Producto 110;52;3
PASTAS;11;10;2019;110;Producto 110;468;30
PASTAS;11;10;2019;93;Producto 93;162;100
PASTAS;11;10;2019;110;Producto 110;52;0
PASTAS;11;10;2019;93;Producto 93;18;4
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;93;Producto 93;18;7
PASTAS;11;10;2019;93;Producto 93;162;50
PASTAS;11;10;2019;110;Producto 110;468;5
PASTAS;11;10;2019;93;Producto 93;162;50
PASTAS;11;10;2019;93;Producto 93;162;50
PASTAS;11;10;2019;110;Producto 110;52;0
PASTAS;11;10;2019;110;Producto 110;52;3
PASTAS;11;10;2019;110;Producto 110;52;2
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;93;Producto 93;18;6
PASTAS;11;10;2019;110;Producto 110;52;1
PASTAS;11;10;2019;93;Producto 93;18;4
PASTAS;11;10;2019;93;Producto 93;1333;50
PASTAS;11;10;2019;93;Producto 93;162;100
PASTAS;11;10;2019;110;Producto 110;52;1
PASTAS;11;10;2019;93;Producto 93;18;6
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;110;Producto 110;52;0
PASTAS;11;10;2019;93;Producto 93;18;10
PASTAS;11;10;2019;110;Producto 110;52;0
PASTAS;11;10;2019;110;Producto 110;52;0
PASTAS;11;10;2019;110;Producto 110;44;10
PASTAS;11;10;2019;93;Producto 93;1333;200
PASTAS;11;10;2019;10;Producto 10;120;18
PASTAS;11;10;2019;110;Producto 110;44;60
PASTAS;11;10;2019;116;Producto 116;2467;12
PASTAS;11;10;2019;93;Producto 93;1333;100
PASTAS;11;10;2019;110;Producto 110;44;20
PASTAS;11;10;2019;93;Producto 93;1333;82
PASTAS;11;10;2019;111;Producto 111;468;30
PASTAS;11;10;2019;111;Producto 111;52;3
PASTAS;11;10;2019;111;Producto 111;52;0
PASTAS;11;10;2019;111;Producto 111;44;20
PASTAS;11;10;2019;111;Producto 111;44;30
PASTAS;11;10;2019;111;Producto 111;44;60
PASTAS;11;10;2019;108;Producto 108;16;50
PASTAS;11;10;2019;111;Producto 111;52;0
PASTAS;11;10;2019;111;Producto 111;52;2
PASTAS;11;10;2019;111;Producto 111;468;12
PASTAS;11;10;2019;111;Producto 111;52;2
PASTAS;11;10;2019;111;Producto 111;52;2
PASTAS;11;10;2019;102;Producto 102;1333;50
PASTAS;11;10;2019;102;Producto 102;1333;100
PASTAS;11;10;2019;17;Producto 17;6667;12
PASTAS;11;10;2019;20;Producto 20;120;9
PASTAS;11;10;2019;103;Producto 103;2333;20
PASTAS;11;10;2019;14;Producto 14;3333;10
PASTAS;11;10;2019;97;Producto 97;6667;24
PASTAS;11;10;2019;114;Producto 114;2333;20
PASTAS;11;10;2019;101;Producto 101;1333;50
PASTAS;11;10;2019;101;Producto 101;1333;100
PASTAS;11;10;2019;101;Producto 101;18;0
PASTAS;11;10;2019;101;Producto 101;18;0
PASTAS;11;10;2019;101;Producto 101;18;5
PASTAS;11;10;2019;112;Producto 112;52;2
PASTAS;11;10;2019;112;Producto 112;468;30
PASTAS;11;10;2019;112;Producto 112;52;0
PASTAS;11;10;2019;112;Producto 112;52;3
PASTAS;11;10;2019;112;Producto 112;52;2
PASTAS;11;10;2019;112;Producto 112;52;0
PASTAS;11;10;2019;112;Producto 112;52;0
PASTAS;11;10;2019;112;Producto 112;52;0
PASTAS;11;10;2019;112;Producto 112;52;2
PASTAS;11;10;2019;112;Producto 112;52;2
PASTAS;11;10;2019;112;Producto 112;44;40
PASTAS;11;10;2019;112;Producto 112;44;20
PASTAS;11;10;2019;112;Producto 112;44;60
PASTAS;11;10;2019;112;Producto 112;52;2
PASTAS;11;10;2019;112;Producto 112;52;0
PASTAS;11;10;2019;112;Producto 112;468;13
PASTAS;11;10;2019;109;Producto 109;32;6
PASTAS;11;10;2019;109;Producto 109;32;2
PASTAS;11;10;2019;109;Producto 109;32;2
PASTAS;11;10;2019;109;Producto 109;32;3
PASTAS;11;10;2019;109;Producto 109;32;5
PASTAS;11;10;2019;109;Producto 109;32;2
PASTAS;11;10;2019;109;Producto 109;32;2
PASTAS;11;10;2019;109;Producto 109;32;10
PASTAS;11;10;2019;109;Producto 109;32;3
PASTAS;11;10;2019;109;Producto 109;32;10
PASTAS;11;10;2019;109;Producto 109;32;10
PASTAS;11;10;2019;109;Producto 109;2467;100
PASTAS;11;10;2019;109;Producto 109;2467;100
PASTAS;11;10;2019;109;Producto 109;2467;250
PASTAS;11;10;2019;104;Producto 104;32;0
PASTAS;11;10;2019;15;Producto 15;6667;24
PASTAS;11;10;2019;98;Producto 98;6667;24
PASTAS;12;10;2019;107;Producto 107;2467;45
PASTAS;12;10;2019;107;Producto 107;2467;40
PASTAS;12;10;2019;107;Producto 107;2467;65
PASTAS;12;10;2019;104;Producto 104;2467;40
PASTAS;12;10;2019;104;Producto 104;2467;9
PASTAS;12;10;2019;104;Producto 104;32;1
PASTAS;12;10;2019;112;Producto 112;52;1
PASTAS;12;10;2019;112;Producto 112;52;2
PASTAS;12;10;2019;117;Producto 117;2467;45
PASTAS;12;10;2019;105;Producto 105;2467;64
PASTAS;12;10;2019;105;Producto 105;2467;30
PASTAS;12;10;2019;116;Producto 116;2467;40
PASTAS;12;10;2019;110;Producto 110;52;2
PASTAS;12;10;2019;110;Producto 110;52;2
PASTAS;12;10;2019;110;Producto 110;52;1
PASTAS;12;10;2019;93;Producto 93;18;5
PASTAS;12;10;2019;93;Producto 93;18;2
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;52;3
PASTAS;15;10;2019;93;Producto 93;18;15
PASTAS;15;10;2019;93;Producto 93;18;10
PASTAS;15;10;2019;110;Producto 110;468;10
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;52;4
PASTAS;15;10;2019;93;Producto 93;18;6
PASTAS;15;10;2019;93;Producto 93;18;4
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;18;6
PASTAS;15;10;2019;110;Producto 110;52;3
PASTAS;15;10;2019;93;Producto 93;18;15
PASTAS;15;10;2019;110;Producto 110;52;3
PASTAS;15;10;2019;93;Producto 93;18;2
PASTAS;15;10;2019;110;Producto 110;52;4
PASTAS;15;10;2019;93;Producto 93;18;6
PASTAS;15;10;2019;110;Producto 110;52;0
PASTAS;15;10;2019;93;Producto 93;18;4
PASTAS;15;10;2019;110;Producto 110;468;10
PASTAS;15;10;2019;93;Producto 93;18;0
PASTAS;15;10;2019;93;Producto 93;18;7
PASTAS;15;10;2019;93;Producto 93;18;15
PASTAS;15;10;2019;93;Producto 93;18;20
PASTAS;15;10;2019;110;Producto 110;52;5
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;468;15
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;468;10
PASTAS;15;10;2019;110;Producto 110;52;15
PASTAS;15;10;2019;93;Producto 93;1333;200
PASTAS;15;10;2019;93;Producto 93;1333;200
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;93;Producto 93;18;5
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;18;0
PASTAS;15;10;2019;93;Producto 93;162;30
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;18;10
PASTAS;15;10;2019;110;Producto 110;52;0
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;110;Producto 110;52;2
PASTAS;15;10;2019;93;Producto 93;18;5
PASTAS;15;10;2019;93;Producto 93;162;50
PASTAS;15;10;2019;110;Producto 110;52;0
PASTAS;15;10;2019;93;Producto 93;18;0
PASTAS;15;10;2019;110;Producto 110;52;0
PASTAS;15;10;2019;93;Producto 93;18;4
PASTAS;15;10;2019;93;Producto 93;162;100
PASTAS;15;10;2019;93;Producto 93;18;10
PASTAS;15;10;2019;110;Producto 110;52;1
PASTAS;15;10;2019;110;Producto 110;468;10
PASTAS;15;10;2019;108;Producto 108;16;100
PASTAS;15;10;2019;105;Producto 105;2467;30
PASTAS;15;10;2019;108;Producto 108;22;0
PASTAS;15;10;2019;111;Producto 111;52;0
PASTAS;15;10;2019;108;Producto 108;22;4
PASTAS;15;10;2019;111;Producto 111;52;4
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;108;Producto 108;22;0
PASTAS;15;10;2019;105;Producto 105;32;1
PASTAS;15;10;2019;111;Producto 111;52;3
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;111;Producto 111;52;1
PASTAS;15;10;2019;105;Producto 105;32;3
PASTAS;15;10;2019;108;Producto 108;22;5
PASTAS;15;10;2019;105;Producto 105;32;2
PASTAS;15;10;2019;111;Producto 111;52;3
PASTAS;15;10;2019;108;Producto 108;22;6
PASTAS;15;10;2019;105;Producto 105;32;0
PASTAS;15;10;2019;111;Producto 111;52;1
PASTAS;15;10;2019;111;Producto 111;468;10
PASTAS;15;10;2019;108;Producto 108;22;0
PASTAS;15;10;2019;111;Producto 111;52;1
PASTAS;15;10;2019;105;Producto 105;32;2
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;111;Producto 111;468;10
PASTAS;15;10;2019;105;Producto 105;32;3
PASTAS;15;10;2019;108;Producto 108;22;0
PASTAS;15;10;2019;105;Producto 105;32;2
PASTAS;15;10;2019;111;Producto 111;52;6
PASTAS;15;10;2019;108;Producto 108;22;6
PASTAS;15;10;2019;105;Producto 105;32;2
PASTAS;15;10;2019;111;Producto 111;52;3
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;111;Producto 111;52;4
PASTAS;15;10;2019;105;Producto 105;32;0
PASTAS;15;10;2019;111;Producto 111;52;0
PASTAS;15;10;2019;111;Producto 111;52;2
PASTAS;15;10;2019;105;Producto 105;32;0
PASTAS;15;10;2019;108;Producto 108;22;4
PASTAS;15;10;2019;111;Producto 111;52;0
PASTAS;15;10;2019;111;Producto 111;52;5
PASTAS;15;10;2019;108;Producto 108;22;10
PASTAS;15;10;2019;111;Producto 111;52;0
PASTAS;15;10;2019;111;Producto 111;468;5
PASTAS;15;10;2019;108;Producto 108;22;10
PASTAS;15;10;2019;111;Producto 111;468;10
PASTAS;15;10;2019;105;Producto 105;32;4
PASTAS;15;10;2019;111;Producto 111;52;7
PASTAS;15;10;2019;111;Producto 111;52;1
PASTAS;15;10;2019;102;Producto 102;19;0
PASTAS;15;10;2019;102;Producto 102;19;15
PASTAS;15;10;2019;102;Producto 102;19;6
PASTAS;15;10;2019;102;Producto 102;19;3
PASTAS;15;10;2019;102;Producto 102;19;3
PASTAS;15;10;2019;102;Producto 102;19;7
PASTAS;15;10;2019;102;Producto 102;1333;97
PASTAS;15;10;2019;102;Producto 102;1333;50
PASTAS;15;10;2019;102;Producto 102;19;0
PASTAS;15;10;2019;102;Producto 102;19;0
PASTAS;15;10;2019;102;Producto 102;19;10
PASTAS;15;10;2019;14;Producto 14;3333;15
PASTAS;15;10;2019;114;Producto 114;2333;10
PASTAS;15;10;2019;14;Producto 14;3333;20
PASTAS;15;10;2019;106;Producto 106;32;0
PASTAS;15;10;2019;17;Producto 17;6667;12
PASTAS;15;10;2019;103;Producto 103;2333;10
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;10
PASTAS;15;10;2019;112;Producto 112;52;3
PASTAS;15;10;2019;112;Producto 112;52;3
PASTAS;15;10;2019;112;Producto 112;52;1
PASTAS;15;10;2019;112;Producto 112;468;10
PASTAS;15;10;2019;112;Producto 112;52;5
PASTAS;15;10;2019;112;Producto 112;468;15
PASTAS;15;10;2019;112;Producto 112;468;15
PASTAS;15;10;2019;112;Producto 112;52;15
PASTAS;15;10;2019;112;Producto 112;52;0
PASTAS;15;10;2019;112;Producto 112;468;10
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;3
PASTAS;15;10;2019;112;Producto 112;52;1
PASTAS;15;10;2019;112;Producto 112;468;10
PASTAS;15;10;2019;112;Producto 112;52;0
PASTAS;15;10;2019;112;Producto 112;52;4
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;2
PASTAS;15;10;2019;112;Producto 112;52;4
PASTAS;15;10;2019;112;Producto 112;52;4
PASTAS;15;10;2019;101;Producto 101;1333;100
PASTAS;15;10;2019;101;Producto 101;1333;200
PASTAS;15;10;2019;101;Producto 101;18;0
PASTAS;15;10;2019;101;Producto 101;18;3
PASTAS;15;10;2019;101;Producto 101;18;6
PASTAS;15;10;2019;101;Producto 101;18;6
PASTAS;15;10;2019;101;Producto 101;18;9
PASTAS;15;10;2019;101;Producto 101;18;10
PASTAS;15;10;2019;101;Producto 101;18;0
PASTAS;15;10;2019;109;Producto 109;2467;100
PASTAS;15;10;2019;109;Producto 109;32;6
PASTAS;15;10;2019;109;Producto 109;32;4
PASTAS;15;10;2019;109;Producto 109;32;10
PASTAS;15;10;2019;109;Producto 109;288;10
PASTAS;15;10;2019;109;Producto 109;32;4
PASTAS;15;10;2019;109;Producto 109;32;2
PASTAS;15;10;2019;109;Producto 109;32;0
PASTAS;15;10;2019;109;Producto 109;32;0
PASTAS;15;10;2019;109;Producto 109;32;10
PASTAS;15;10;2019;109;Producto 109;32;15
PASTAS;15;10;2019;109;Producto 109;32;15
PASTAS;15;10;2019;109;Producto 109;32;4
PASTAS;15;10;2019;109;Producto 109;2467;100
PASTAS;15;10;2019;109;Producto 109;32;6
PASTAS;15;10;2019;109;Producto 109;32;2
PASTAS;15;10;2019;109;Producto 109;32;4
PASTAS;15;10;2019;109;Producto 109;32;3
PASTAS;15;10;2019;109;Producto 109;32;2
PASTAS;15;10;2019;109;Producto 109;32;0
PASTAS;15;10;2019;104;Producto 104;32;4
PASTAS;15;10;2019;104;Producto 104;32;5
PASTAS;15;10;2019;104;Producto 104;32;4
PASTAS;15;10;2019;104;Producto 104;32;0
PASTAS;15;10;2019;104;Producto 104;32;0
PASTAS;15;10;2019;104;Producto 104;32;5
PASTAS;15;10;2019;104;Producto 104;32;1
PASTAS;15;10;2019;104;Producto 104;32;1
PASTAS;15;10;2019;104;Producto 104;32;2
PASTAS;15;10;2019;104;Producto 104;32;3
PASTAS;15;10;2019;104;Producto 104;288;5
PASTAS;15;10;2019;104;Producto 104;2467;30
PASTAS;15;10;2019;104;Producto 104;32;0
PASTAS;15;10;2019;104;Producto 104;32;1
PASTAS;15;10;2019;104;Producto 104;32;3
PASTAS;15;10;2019;104;Producto 104;32;0
PASTAS;15;10;2019;104;Producto 104;32;3
PASTAS;15;10;2019;98;Producto 98;6667;12
PASTAS;16;10;2019;107;Producto 107;2467;30
PASTAS;16;10;2019;104;Producto 104;32;4
PASTAS;16;10;2019;104;Producto 104;32;2
PASTAS;16;10;2019;104;Producto 104;32;0
PASTAS;16;10;2019;104;Producto 104;32;2
PASTAS;16;10;2019;104;Producto 104;32;0
PASTAS;16;10;2019;109;Producto 109;32;0
PASTAS;16;10;2019;109;Producto 109;32;6
PASTAS;16;10;2019;109;Producto 109;288;30
PASTAS;16;10;2019;109;Producto 109;32;6
PASTAS;16;10;2019;109;Producto 109;32;3
PASTAS;16;10;2019;101;Producto 101;18;10
PASTAS;16;10;2019;101;Producto 101;18;0
PASTAS;16;10;2019;101;Producto 101;18;0
PASTAS;16;10;2019;101;Producto 101;18;0
PASTAS;16;10;2019;112;Producto 112;44;40
PASTAS;16;10;2019;112;Producto 112;52;0
PASTAS;16;10;2019;112;Producto 112;52;4
PASTAS;16;10;2019;112;Producto 112;52;10
PASTAS;16;10;2019;112;Producto 112;52;3
PASTAS;16;10;2019;112;Producto 112;468;10
PASTAS;16;10;2019;112;Producto 112;52;3
PASTAS;16;10;2019;112;Producto 112;52;0
PASTAS;16;10;2019;106;Producto 106;32;2
PASTAS;16;10;2019;106;Producto 106;32;1
PASTAS;16;10;2019;106;Producto 106;32;2
PASTAS;16;10;2019;97;Producto 97;6667;12
PASTAS;16;10;2019;19;Producto 19;5333;12
PASTAS;16;10;2019;102;Producto 102;19;3
PASTAS;16;10;2019;102;Producto 102;19;0
PASTAS;16;10;2019;111;Producto 111;44;40
PASTAS;16;10;2019;105;Producto 105;32;2
PASTAS;16;10;2019;111;Producto 111;52;3
PASTAS;16;10;2019;111;Producto 111;52;0
PASTAS;16;10;2019;105;Producto 105;32;2
PASTAS;16;10;2019;111;Producto 111;52;3
PASTAS;16;10;2019;111;Producto 111;468;10
PASTAS;16;10;2019;108;Producto 108;22;4
PASTAS;16;10;2019;105;Producto 105;32;4
PASTAS;16;10;2019;111;Producto 111;52;4
PASTAS;16;10;2019;108;Producto 108;22;5
PASTAS;16;10;2019;105;Producto 105;32;0
PASTAS;16;10;2019;108;Producto 108;22;0
PASTAS;16;10;2019;111;Producto 111;52;0
PASTAS;16;10;2019;111;Producto 111;52;10
PASTAS;16;10;2019;108;Producto 108;22;0
PASTAS;16;10;2019;113;Producto 113;5333;12
PASTAS;16;10;2019;110;Producto 110;44;40
PASTAS;16;10;2019;93;Producto 93;1333;250
PASTAS;16;10;2019;93;Producto 93;162;150
PASTAS;16;10;2019;93;Producto 93;18;6
PASTAS;16;10;2019;93;Producto 93;18;20
PASTAS;16;10;2019;110;Producto 110;52;0
PASTAS;16;10;2019;110;Producto 110;52;3
PASTAS;16;10;2019;93;Producto 93;18;20
PASTAS;16;10;2019;110;Producto 110;52;4
PASTAS;16;10;2019;93;Producto 93;18;0
PASTAS;16;10;2019;110;Producto 110;52;0
PASTAS;16;10;2019;110;Producto 110;52;3
PASTAS;16;10;2019;93;Producto 93;18;6
PASTAS;16;10;2019;110;Producto 110;468;10
PASTAS;16;10;2019;93;Producto 93;162;50
PASTAS;16;10;2019;110;Producto 110;52;3
PASTAS;16;10;2019;110;Producto 110;52;2
PASTAS;17;10;2019;110;Producto 110;52;20
PASTAS;17;10;2019;93;Producto 93;18;60
PASTAS;17;10;2019;110;Producto 110;52;1
PASTAS;17;10;2019;93;Producto 93;18;8
PASTAS;17;10;2019;93;Producto 93;18;5
PASTAS;17;10;2019;110;Producto 110;52;2
PASTAS;17;10;2019;93;Producto 93;18;5
PASTAS;17;10;2019;110;Producto 110;52;2
PASTAS;17;10;2019;93;Producto 93;18;4
PASTAS;17;10;2019;110;Producto 110;52;3
PASTAS;17;10;2019;93;Producto 93;18;10
PASTAS;17;10;2019;110;Producto 110;52;1
PASTAS;17;10;2019;110;Producto 110;52;0
PASTAS;17;10;2019;110;Producto 110;52;0
PASTAS;17;10;2019;93;Producto 93;18;20
PASTAS;17;10;2019;93;Producto 93;18;4
PASTAS;17;10;2019;110;Producto 110;52;1
PASTAS;17;10;2019;110;Producto 110;52;3
PASTAS;17;10;2019;110;Producto 110;52;0
PASTAS;17;10;2019;93;Producto 93;162;100
PASTAS;17;10;2019;110;Producto 110;52;3
PASTAS;17;10;2019;93;Producto 93;18;10
PASTAS;17;10;2019;110;Producto 110;52;1
PASTAS;17;10;2019;93;Producto 93;162;200
PASTAS;17;10;2019;93;Producto 93;18;3
PASTAS;17;10;2019;110;Producto 110;432;10
PASTAS;17;10;2019;93;Producto 93;18;12
PASTAS;17;10;2019;93;Producto 93;18;15
PASTAS;17;10;2019;111;Producto 111;52;20
PASTAS;17;10;2019;108;Producto 108;22;20
PASTAS;17;10;2019;111;Producto 111;52;2
PASTAS;17;10;2019;111;Producto 111;52;1
PASTAS;17;10;2019;108;Producto 108;22;0
PASTAS;17;10;2019;111;Producto 111;52;0
PASTAS;17;10;2019;111;Producto 111;52;0
PASTAS;17;10;2019;111;Producto 111;52;2
PASTAS;17;10;2019;111;Producto 111;52;3
PASTAS;17;10;2019;105;Producto 105;32;3
PASTAS;17;10;2019;111;Producto 111;52;5
PASTAS;17;10;2019;105;Producto 105;32;2
PASTAS;17;10;2019;108;Producto 108;22;0
PASTAS;17;10;2019;111;Producto 111;432;10
PASTAS;17;10;2019;111;Producto 111;52;0
PASTAS;17;10;2019;105;Producto 105;32;2
PASTAS;17;10;2019;111;Producto 111;52;3
PASTAS;17;10;2019;102;Producto 102;19;5
PASTAS;17;10;2019;102;Producto 102;19;3
PASTAS;17;10;2019;102;Producto 102;19;6
PASTAS;17;10;2019;106;Producto 106;32;4
PASTAS;17;10;2019;106;Producto 106;32;0
PASTAS;17;10;2019;106;Producto 106;32;6
PASTAS;17;10;2019;106;Producto 106;32;3
PASTAS;17;10;2019;106;Producto 106;32;3
PASTAS;17;10;2019;106;Producto 106;32;2
PASTAS;17;10;2019;112;Producto 112;52;20
PASTAS;17;10;2019;112;Producto 112;52;2
PASTAS;17;10;2019;112;Producto 112;52;5
PASTAS;17;10;2019;112;Producto 112;52;2
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;52;2
PASTAS;17;10;2019;112;Producto 112;52;3
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;52;1
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;52;0
PASTAS;17;10;2019;112;Producto 112;432;10
PASTAS;17;10;2019;101;Producto 101;18;10
PASTAS;17;10;2019;101;Producto 101;18;3
PASTAS;17;10;2019;101;Producto 101;18;0
PASTAS;17;10;2019;109;Producto 109;32;2
PASTAS;17;10;2019;109;Producto 109;32;6
PASTAS;17;10;2019;109;Producto 109;32;2
PASTAS;17;10;2019;109;Producto 109;32;0
PASTAS;17;10;2019;109;Producto 109;32;0
PASTAS;17;10;2019;109;Producto 109;32;10
PASTAS;17;10;2019;109;Producto 109;32;20
PASTAS;17;10;2019;109;Producto 109;32;0
PASTAS;17;10;2019;109;Producto 109;32;3
PASTAS;17;10;2019;109;Producto 109;32;2
PASTAS;17;10;2019;109;Producto 109;32;5
PASTAS;17;10;2019;109;Producto 109;32;4
PASTAS;17;10;2019;104;Producto 104;32;15
PASTAS;17;10;2019;104;Producto 104;32;4
PASTAS;17;10;2019;104;Producto 104;32;2
PASTAS;17;10;2019;104;Producto 104;32;2
PASTAS;17;10;2019;104;Producto 104;32;0
PASTAS;17;10;2019;104;Producto 104;32;1
PASTAS;17;10;2019;104;Producto 104;32;0
PASTAS;17;10;2019;104;Producto 104;32;3
PASTAS;17;10;2019;104;Producto 104;32;1
PASTAS;17;10;2019;104;Producto 104;32;0
PASTAS;17;10;2019;104;Producto 104;32;0
PASTAS;17;10;2019;104;Producto 104;32;0
